0.1166097387,0.1336317136,0.0536867504,0.1421293938,0.2187658495,0.5857539783,0,0.2387096774,0.0514961114,0.399828031
0.1158153944,0.1246803069,0.0534738486,0.1563932756,0.2185967878,0.6404395049,0,0.1935483871,0.0542642471,0.4359415305
0.148304075,0.1860613811,0.0645092612,0.1800815079,0.2764158918,0.7744379894,0,0.3129032258,0.0741245222,0.5621238177
0.1474302963,0.1732736573,0.0734866227,0.1966377993,0.2831783601,0.7831523112,0,0.3225806452,0.0752669274,0.5816852966
0.1500119152,0.1803069054,0.0691221347,0.1920529801,0.2559594252,0.7573882294,0,0.3290322581,0.0786062657,0.5419174549
0.1623242513,0.1847826087,0.0679511745,0.1867040245,0.2483516484,0.7099014903,0,0.3580645161,0.0695549014,0.6339208942
0.1149813329,0.1585677749,0.0546448087,0.148242486,0.2003381234,0.6298307653,0,0.3193548387,0.055318775,0.4668959587
0.0838827548,0.1010230179,0.0396707118,0.1222618441,0.1467455621,0.5623894923,0,0.2225806452,0.0434113977,0.3346947549
0.0934943204,0.1054987212,0.0410545738,0.129393785,0.1905325444,0.6304622379,0,0.2258064516,0.0413462806,0.3540412726
0.1226864723,0.1649616368,0.0546093251,0.1637799287,0.2395604396,0.7783531195,0,0.3064516129,0.0559778549,0.4694754944
0.1257049805,0.1649616368,0.0530480449,0.1571574121,0.2402366864,0.7840363728,0,0.3064516129,0.0540006151,0.4529234738
0.1182381444,0.152173913,0.0483287205,0.1556291391,0.2306001691,0.7338974489,0,0.2870967742,0.0485522211,0.4312123818
0.1018349353,0.1592071611,0.0475125967,0.1490066225,0.2092983939,0.6360191968,0,0.235483871,0.0456522694,0.3873602752
0.0832869966,0.1093350384,0.0346675183,0.1202241467,0.1707523246,0.4895175549,0,0.1806451613,0.0322509776,0.2841788478
0.0726825006,0.094629156,0.0263998297,0.0934793683,0.1355874894,0.4248547613,0,0.1516129032,0.0230238587,0.2355975924
0.0900389229,0.1010230179,0.0412319921,0.1276107998,0.1763313609,0.5801970194,0,0.1774193548,0.0372599851,0.3170679278
0.1018746525,0.1349104859,0.0545738415,0.1719307183,0.2223161454,0.6934832028,0,0.2322580645,0.0437189683,0.3645743766
